"date","Region","incident_cases","incident_cases_low","incident_cases_upp","rate","rate_low","rate_up","type","disease"
"2016-09-15","Cabo Delgado",163.28010844869442,163.28010844869442,163.28010844869442,0.016328010844869442,0.016328010844869442,0.016328010844869442,"Observado","Malaria"
"2016-09-22","Cabo Delgado",163.02094829240724,163.02094829240724,163.02094829240724,0.016302094829240724,0.016302094829240724,0.016302094829240724,"Observado","Malaria"
"2016-09-29","Cabo Delgado",161.7312011436186,161.7312011436186,161.7312011436186,0.01617312011436186,0.01617312011436186,0.01617312011436186,"Observado","Malaria"
"2016-10-06","Cabo Delgado",157.8214094102736,157.8214094102736,157.8214094102736,0.01578214094102736,0.01578214094102736,0.01578214094102736,"Observado","Malaria"
"2016-10-13","Cabo Delgado",156.4102848593414,156.4102848593414,156.4102848593414,0.01564102848593414,0.01564102848593414,0.01564102848593414,"Observado","Malaria"
"2016-10-20","Cabo Delgado",156.69435239299327,156.69435239299327,156.69435239299327,0.015669435239299326,0.015669435239299326,0.015669435239299326,"Observado","Malaria"
"2016-10-27","Cabo Delgado",155.30981331054772,155.30981331054772,155.30981331054772,0.015530981331054773,0.015530981331054773,0.015530981331054773,"Observado","Malaria"
"2016-11-03","Cabo Delgado",152.09531347759417,152.09531347759417,152.09531347759417,0.015209531347759417,0.015209531347759417,0.015209531347759417,"Observado","Malaria"
"2016-11-10","Cabo Delgado",148.69219841917055,148.69219841917055,148.69219841917055,0.014869219841917055,0.014869219841917055,0.014869219841917055,"Observado","Malaria"
"2016-11-17","Cabo Delgado",146.51694271124447,146.51694271124447,146.51694271124447,0.014651694271124447,0.014651694271124447,0.014651694271124447,"Observado","Malaria"
"2016-11-24","Cabo Delgado",144.39708098656953,144.39708098656953,144.39708098656953,0.014439708098656953,0.014439708098656953,0.014439708098656953,"Observado","Malaria"
"2016-12-01","Cabo Delgado",141.3602512504744,141.3602512504744,141.3602512504744,0.01413602512504744,0.01413602512504744,0.01413602512504744,"Observado","Malaria"
"2016-12-08","Cabo Delgado",137.4725165403796,137.4725165403796,137.4725165403796,0.01374725165403796,0.01374725165403796,0.01374725165403796,"Observado","Malaria"
"2016-12-15","Cabo Delgado",134.21448850355696,134.21448850355696,134.21448850355696,0.013421448850355696,0.013421448850355696,0.013421448850355696,"Observado","Malaria"
"2016-12-22","Cabo Delgado",130.2309211299079,130.2309211299079,130.2309211299079,0.01302309211299079,0.01302309211299079,0.01302309211299079,"Observado","Malaria"
"2016-12-29","Cabo Delgado",128.0250991150619,128.0250991150619,128.0250991150619,0.012802509911506188,0.012802509911506188,0.012802509911506188,"Observado","Malaria"
"2017-01-05","Cabo Delgado",123.79335205410221,123.79335205410221,123.79335205410221,0.012379335205410222,0.012379335205410222,0.012379335205410222,"Observado","Malaria"
"2017-01-12","Cabo Delgado",120.86769281595011,120.86769281595011,120.86769281595011,0.01208676928159501,0.01208676928159501,0.01208676928159501,"Observado","Malaria"
"2017-01-19","Cabo Delgado",118.78430131784974,118.78430131784974,118.78430131784974,0.011878430131784974,0.011878430131784974,0.011878430131784974,"Observado","Malaria"
"2017-01-26","Cabo Delgado",116.20334274239133,116.20334274239133,116.20334274239133,0.011620334274239133,0.011620334274239133,0.011620334274239133,"Observado","Malaria"
"2017-02-02","Cabo Delgado",114.8189835960143,114.8189835960143,114.8189835960143,0.011481898359601431,0.011481898359601431,0.011481898359601431,"Observado","Malaria"
"2017-02-09","Cabo Delgado",114.14315795883846,114.14315795883846,114.14315795883846,0.011414315795883846,0.011414315795883846,0.011414315795883846,"Observado","Malaria"
"2017-02-16","Cabo Delgado",111.93926621801417,111.93926621801417,111.93926621801417,0.011193926621801418,0.011193926621801418,0.011193926621801418,"Observado","Malaria"
"2017-02-23","Cabo Delgado",109.08259089750796,109.08259089750796,109.08259089750796,0.010908259089750795,0.010908259089750795,0.010908259089750795,"Observado","Malaria"
"2017-03-02","Cabo Delgado",109.22905038408058,109.22905038408058,109.22905038408058,0.010922905038408058,0.010922905038408058,0.010922905038408058,"Observado","Malaria"
"2017-03-09","Cabo Delgado",108.88402563747816,108.88402563747816,108.88402563747816,0.010888402563747816,0.010888402563747816,0.010888402563747816,"Observado","Malaria"
"2017-03-16","Cabo Delgado",107.37566984413695,107.37566984413695,107.37566984413695,0.010737566984413695,0.010737566984413695,0.010737566984413695,"Observado","Malaria"
"2017-03-23","Cabo Delgado",106.47127420260966,106.47127420260966,106.47127420260966,0.010647127420260966,0.010647127420260966,0.010647127420260966,"Observado","Malaria"
"2017-03-30","Cabo Delgado",107.98506438664114,107.98506438664114,107.98506438664114,0.010798506438664115,0.010798506438664115,0.010798506438664115,"Observado","Malaria"
"2017-04-06","Cabo Delgado",110.31845991983383,110.31845991983383,110.31845991983383,0.011031845991983383,0.011031845991983383,0.011031845991983383,"Observado","Malaria"
"2017-04-13","Cabo Delgado",111.75741449786764,111.75741449786764,111.75741449786764,0.011175741449786765,0.011175741449786765,0.011175741449786765,"Observado","Malaria"
"2017-04-20","Cabo Delgado",112.62130415257764,112.62130415257764,112.62130415257764,0.011262130415257764,0.011262130415257764,0.011262130415257764,"Observado","Malaria"
"2017-04-27","Cabo Delgado",112.93655994594788,112.93655994594788,112.93655994594788,0.011293655994594788,0.011293655994594788,0.011293655994594788,"Observado","Malaria"
"2017-05-04","Cabo Delgado",114.59377059217414,114.59377059217414,114.59377059217414,0.011459377059217414,0.011459377059217414,0.011459377059217414,"Observado","Malaria"
"2017-05-11","Cabo Delgado",117.81816386444068,117.81816386444068,117.81816386444068,0.011781816386444068,0.011781816386444068,0.011781816386444068,"Observado","Malaria"
"2017-05-18","Cabo Delgado",121.25756257490018,121.25756257490018,121.25756257490018,0.012125756257490019,0.012125756257490019,0.012125756257490019,"Observado","Malaria"
"2017-05-25","Cabo Delgado",123.05844403146656,123.05844403146656,123.05844403146656,0.012305844403146656,0.012305844403146656,0.012305844403146656,"Observado","Malaria"
"2017-06-01","Cabo Delgado",124.89021246649459,124.89021246649459,124.89021246649459,0.012489021246649459,0.012489021246649459,0.012489021246649459,"Observado","Malaria"
"2017-06-08","Cabo Delgado",128.03895321754356,128.03895321754356,128.03895321754356,0.012803895321754357,0.012803895321754357,0.012803895321754357,"Observado","Malaria"
"2017-06-15","Cabo Delgado",129.21369463953505,129.21369463953505,129.21369463953505,0.012921369463953504,0.012921369463953504,0.012921369463953504,"Observado","Malaria"
"2017-06-22","Cabo Delgado",132.03952054797733,132.03952054797733,132.03952054797733,0.013203952054797734,0.013203952054797734,0.013203952054797734,"Observado","Malaria"
"2017-06-29","Cabo Delgado",135.88920430744486,135.88920430744486,135.88920430744486,0.013588920430744486,0.013588920430744486,0.013588920430744486,"Observado","Malaria"
"2017-07-06","Cabo Delgado",135.92582086522006,135.92582086522006,135.92582086522006,0.013592582086522005,0.013592582086522005,0.013592582086522005,"Observado","Malaria"
"2017-07-13","Cabo Delgado",138.03917874954763,138.03917874954763,138.03917874954763,0.013803917874954764,0.013803917874954764,0.013803917874954764,"Observado","Malaria"
"2017-07-20","Cabo Delgado",142.3899166520523,142.3899166520523,142.3899166520523,0.01423899166520523,0.01423899166520523,0.01423899166520523,"Observado","Malaria"
"2017-07-27","Cabo Delgado",143.87468765074127,143.87468765074127,143.87468765074127,0.014387468765074126,0.014387468765074126,0.014387468765074126,"Observado","Malaria"
"2017-08-03","Cabo Delgado",145.15659909926475,145.15659909926475,145.15659909926475,0.014515659909926475,0.014515659909926475,0.014515659909926475,"Observado","Malaria"
"2017-08-10","Cabo Delgado",146.43062010304732,146.43062010304732,146.43062010304732,0.014643062010304731,0.014643062010304731,0.014643062010304731,"Observado","Malaria"
"2017-08-17","Cabo Delgado",146.6858512491061,146.6858512491061,146.6858512491061,0.01466858512491061,0.01466858512491061,0.01466858512491061,"Observado","Malaria"
"2017-08-24","Cabo Delgado",147.52553966652476,147.52553966652476,147.52553966652476,0.014752553966652477,0.014752553966652477,0.014752553966652477,"Observado","Malaria"
"2017-08-31","Cabo Delgado",147.03452521451953,147.03452521451953,147.03452521451953,0.014703452521451953,0.014703452521451953,0.014703452521451953,"Observado","Malaria"
"2017-09-07","Cabo Delgado",146.68682646634136,146.68682646634136,146.68682646634136,0.014668682646634136,0.014668682646634136,0.014668682646634136,"Observado","Malaria"
"2017-09-14","Cabo Delgado",147.47610861070066,147.47610861070066,147.47610861070066,0.014747610861070065,0.014747610861070065,0.014747610861070065,"Observado","Malaria"
"2017-09-21","Cabo Delgado",146.90046250127466,146.90046250127466,146.90046250127466,0.014690046250127466,0.014690046250127466,0.014690046250127466,"Observado","Malaria"
"2017-09-28","Cabo Delgado",145.7613371075754,145.7613371075754,145.7613371075754,0.01457613371075754,0.01457613371075754,0.01457613371075754,"Observado","Malaria"
"2017-10-05","Cabo Delgado",144.5425173274577,144.5425173274577,144.5425173274577,0.014454251732745768,0.014454251732745768,0.014454251732745768,"Observado","Malaria"
"2017-10-12","Cabo Delgado",144.04068441544973,144.04068441544973,144.04068441544973,0.014404068441544973,0.014404068441544973,0.014404068441544973,"Observado","Malaria"
"2017-10-19","Cabo Delgado",142.83773930631105,142.83773930631105,142.83773930631105,0.014283773930631105,0.014283773930631105,0.014283773930631105,"Observado","Malaria"
"2017-10-26","Cabo Delgado",140.92281050239262,140.92281050239262,140.92281050239262,0.014092281050239262,0.014092281050239262,0.014092281050239262,"Observado","Malaria"
"2017-11-02","Cabo Delgado",138.41405836909286,138.41405836909286,138.41405836909286,0.013841405836909286,0.013841405836909286,0.013841405836909286,"Observado","Malaria"
"2017-11-09","Cabo Delgado",134.3739619281603,134.3739619281603,134.3739619281603,0.01343739619281603,0.01343739619281603,0.01343739619281603,"Observado","Malaria"
"2017-11-16","Cabo Delgado",131.37954958039754,131.37954958039754,131.37954958039754,0.013137954958039754,0.013137954958039754,0.013137954958039754,"Observado","Malaria"
"2017-11-23","Cabo Delgado",129.170153005399,129.170153005399,129.170153005399,0.012917015300539899,0.012917015300539899,0.012917015300539899,"Observado","Malaria"
"2017-11-30","Cabo Delgado",128.94340155257677,128.94340155257677,128.94340155257677,0.012894340155257677,0.012894340155257677,0.012894340155257677,"Observado","Malaria"
"2017-12-07","Cabo Delgado",128.41411449888713,128.41411449888713,128.41411449888713,0.012841411449888714,0.012841411449888714,0.012841411449888714,"Observado","Malaria"
"2017-12-14","Cabo Delgado",125.25765310652008,125.25765310652008,125.25765310652008,0.012525765310652009,0.012525765310652009,0.012525765310652009,"Observado","Malaria"
"2017-12-21","Cabo Delgado",123.83608813217926,123.83608813217926,123.83608813217926,0.012383608813217926,0.012383608813217926,0.012383608813217926,"Observado","Malaria"
"2017-12-28","Cabo Delgado",121.64215261923447,121.64215261923447,121.64215261923447,0.012164215261923447,0.012164215261923447,0.012164215261923447,"Observado","Malaria"
"2018-01-04","Cabo Delgado",119.98242612758533,119.98242612758533,119.98242612758533,0.011998242612758532,0.011998242612758532,0.011998242612758532,"Observado","Malaria"
"2018-01-11","Cabo Delgado",117.68241113059187,117.68241113059187,117.68241113059187,0.011768241113059187,0.011768241113059187,0.011768241113059187,"Observado","Malaria"
"2018-01-18","Cabo Delgado",117.23864916867564,117.23864916867564,117.23864916867564,0.011723864916867563,0.011723864916867563,0.011723864916867563,"Observado","Malaria"
"2018-01-25","Cabo Delgado",116.71878233789174,116.71878233789174,116.71878233789174,0.011671878233789174,0.011671878233789174,0.011671878233789174,"Observado","Malaria"
"2018-02-01","Cabo Delgado",114.37726803909936,114.37726803909936,114.37726803909936,0.011437726803909936,0.011437726803909936,0.011437726803909936,"Observado","Malaria"
"2018-02-08","Cabo Delgado",117.0769272855636,117.0769272855636,117.0769272855636,0.01170769272855636,0.01170769272855636,0.01170769272855636,"Observado","Malaria"
"2018-02-15","Cabo Delgado",115.60012984555914,115.60012984555914,115.60012984555914,0.011560012984555914,0.011560012984555914,0.011560012984555914,"Observado","Malaria"
"2018-02-22","Cabo Delgado",113.3212477742658,113.3212477742658,113.3212477742658,0.01133212477742658,0.01133212477742658,0.01133212477742658,"Observado","Malaria"
"2018-03-01","Cabo Delgado",117.04666435136838,117.04666435136838,117.04666435136838,0.011704666435136837,0.011704666435136837,0.011704666435136837,"Observado","Malaria"
"2018-03-08","Cabo Delgado",116.18707009631717,116.18707009631717,116.18707009631717,0.011618707009631718,0.011618707009631718,0.011618707009631718,"Observado","Malaria"
"2018-03-15","Cabo Delgado",117.56923173778073,117.56923173778073,117.56923173778073,0.011756923173778073,0.011756923173778073,0.011756923173778073,"Observado","Malaria"
"2018-03-22","Cabo Delgado",121.72671974656834,121.72671974656834,121.72671974656834,0.012172671974656834,0.012172671974656834,0.012172671974656834,"Observado","Malaria"
"2018-03-29","Cabo Delgado",123.15891697086103,123.15891697086103,123.15891697086103,0.012315891697086103,0.012315891697086103,0.012315891697086103,"Observado","Malaria"
"2018-04-05","Cabo Delgado",125.86268926987523,125.86268926987523,125.86268926987523,0.012586268926987523,0.012586268926987523,0.012586268926987523,"Observado","Malaria"
"2018-04-12","Cabo Delgado",130.64621117957,130.64621117957,130.64621117957,0.013064621117957,0.013064621117957,0.013064621117957,"Observado","Malaria"
"2018-04-19","Cabo Delgado",132.5920893639517,132.5920893639517,132.5920893639517,0.013259208936395168,0.013259208936395168,0.013259208936395168,"Observado","Malaria"
"2018-04-26","Cabo Delgado",136.54128918859726,136.54128918859726,136.54128918859726,0.013654128918859726,0.013654128918859726,0.013654128918859726,"Observado","Malaria"
"2018-05-03","Cabo Delgado",137.44519273466344,137.44519273466344,137.44519273466344,0.013744519273466344,0.013744519273466344,0.013744519273466344,"Observado","Malaria"
"2018-05-10","Cabo Delgado",140.47171285155562,140.47171285155562,140.47171285155562,0.014047171285155563,0.014047171285155563,0.014047171285155563,"Observado","Malaria"
"2018-05-17","Cabo Delgado",145.3657042668274,145.3657042668274,145.3657042668274,0.01453657042668274,0.01453657042668274,0.01453657042668274,"Observado","Malaria"
